Book Name,Book Author,Price,URL
The Distribution of Wealth.,"CLARK, John Bates.","£2,750.00",https://www.peterharrington.co.uk/the-distribution-of-wealth-155255.html
"Remarques les avantages et les desavantages de la France et de la Gr. Bretagne, par rapport au commerce, et aux autres Sources de la Puissance des Etats.","PLUMARD DE DANGEUL, Louis-Joseph.","£2,750.00",https://www.peterharrington.co.uk/remarques-les-avantages-et-les-desavantages-de-la-france-et-de-la-gr-bretagne-par-rapport-au-commerce-et-aux-autres-sources-de-la-puissance-des-etats-120792.html
"The Gentlemans Guide, in three Discourses.","LEIGH, Edward.","£2,750.00",https://www.peterharrington.co.uk/the-gentlemans-guide-in-three-discourses-134642.html
Mathematical Psychology of War.,"RUSSELL, Bertrand, & Lewis F. Richardson.","£2,750.00",https://www.peterharrington.co.uk/mathematical-psychology-of-war-135563.html
"Versuch einer Grundlehre sammtlicher Kameralwissenschaften, zum Gebrauche der Vorlesungen auf der Kurpfalzischen Kameralhohenschule zu Lautern.","JUNG-STILLING, Johann Heinrich.","£2,750.00",https://www.peterharrington.co.uk/versuch-einer-grundlehre-sammtlicher-kameralwissenschaften-zum-gebrauche-der-vorlesungen-auf-der-kurpfalzischen-kameralhohenschule-zu-lautern-135431.html
Mikhail Ivanovich Tugan-Baranovskiĭ.,"KONDRAT'EV, Nikolai Dmitrievich.","£2,750.00",https://www.peterharrington.co.uk/mikhail-ivanovich-tugan-baranovskii-144038.html
Modern War Paintings.,"NEVINSON, C. R. W.","£2,750.00",https://www.peterharrington.co.uk/modern-war-paintings-159649.html
On the Principles of Political Economy and Taxation.,"RICARDO, David.","£2,750.00",https://www.peterharrington.co.uk/on-the-principles-of-political-economy-and-taxation-165275.html
(In Cyrillic:) Works of David Ricardo.,"RICARDO, David.","£2,750.00",https://www.peterharrington.co.uk/in-cyrillic-works-of-david-ricardo-162333.html
The Wanderings of Oisin and other poems.,"YEATS, W. B.","£2,750.00",https://www.peterharrington.co.uk/the-wanderings-of-oisin-and-other-poems-168141.html
Artikulation.,"LIGETI, Georgy.","£2,750.00",https://www.peterharrington.co.uk/artikulation-166071.html
Opera.,STATIUS.,"£2,750.00",https://www.peterharrington.co.uk/opera-169164.html
The Compleat Angler.,"RACKHAM, Arthur (illus.); WALTON, Izaak.","£2,750.00",https://www.peterharrington.co.uk/the-compleat-angler-168038.html
"Letters written in a Mahratta Camp during the Year 1809,","BROUGHTON, Thomas Duer.","£2,750.00",https://www.peterharrington.co.uk/letters-written-in-a-mahratta-camp-during-the-year-1809-131663.html
The Lady in the Lake.,"CHANDLER, Raymond.","£2,750.00",https://www.peterharrington.co.uk/the-lady-in-the-lake-132156.html
Fifty Romance Lyric Poems.,"POUND, Ezra (his copy) - ALDINGTON, Richard (trans.)","£2,750.00",
Qu'est-ce que la propriété?,"PROUDHON, Pierre-Joseph.","£2,750.00",https://www.peterharrington.co.uk/qu-est-ce-que-la-propriete-129328.html
"Extracts, from the several Treaties subsisting between Great Britain and other Kingdoms and States,","EDMUNDS, Henry (comp.)","£2,750.00",https://www.peterharrington.co.uk/extracts-from-the-several-treaties-subsisting-between-great-britain-and-other-kingdoms-and-states-121023.html
L'America poema eroico.,"BARTOLOMMEI SMEDUCCI, Girolamo.","£2,750.00",https://www.peterharrington.co.uk/l-america-poema-eroico-123372.html
[Index librorum banning Das Kapital from Russian public libraries.],"MARX, Karl.","£2,750.00",https://www.peterharrington.co.uk/index-librorum-banning-das-kapital-from-russian-public-libraries-124940.html
The Morning Watch.,"AGEE, James.","£2,750.00",https://www.peterharrington.co.uk/the-morning-watch-106970.html
"A Guide to the Watering Places, on the coast, between the Exe and the Dart;","CROYDON, Edward (publ.)","£2,750.00",https://www.peterharrington.co.uk/a-guide-to-the-watering-places-on-the-coast-between-the-exe-and-the-dart-100333.html
Philo Gubb. Correspondence-School Detective.,"BUTLER, Ellis Parker.","£2,750.00",https://www.peterharrington.co.uk/philo-gubb-correspondence-school-detective-91629.html
Tales of Chinatown.,"ROHMER, Sax.","£2,750.00",https://www.peterharrington.co.uk/tales-of-chinatown-91677.html
Shum Vremeni [i.e. The Noise of Time].,"MANDELSTAM, Osip.","£2,750.00",https://www.peterharrington.co.uk/shum-vremeni-i-e-the-noise-of-time-132476.html
Principles of the Theory of Probability.,"NAGEL, Ernest.","£2,750.00",https://www.peterharrington.co.uk/principles-of-the-theory-of-probability-132994.html
The Giraffe and the Pelly and Me.,"DAHL, Roald.","£2,750.00",https://www.peterharrington.co.uk/the-giraffe-and-the-pelly-and-me-162813.html
Someone Like You.,"DAHL, Roald.","£2,750.00",https://www.peterharrington.co.uk/someone-like-you-163817.html
The Gremlins.,"DAHL, Roald.","£2,750.00",https://www.peterharrington.co.uk/the-gremlins-164060.html
Tonight at Noon.,"MINGUS, Charles.","£2,750.00",https://www.peterharrington.co.uk/tonight-at-noon-148761.html
Idea de un Principe Politico Christiano.,"SAAVEDRA FAJARDO, Diego de.","£2,750.00",https://www.peterharrington.co.uk/idea-de-un-principe-politico-christiano-136934.html
Wonders in the Sun.,"D'URFEY, Thomas.","£2,750.00",https://www.peterharrington.co.uk/wonders-in-the-sun-159627.html
The Principles of Scientific Management.,"TAYLOR, Frederick Winslow.","£2,750.00",https://www.peterharrington.co.uk/the-principles-of-scientific-management-152202.html
"A Reply to a Pamphlet, called Observations on the Bank of England.","CHAMBERLEN, Hugh.","£2,750.00",https://www.peterharrington.co.uk/a-reply-to-a-pamphlet-called-observations-on-the-bank-of-england-135215.html
"Principes économiques de Louis XII et du Cardinal d'Amboise,","BAUDEAU, Nicolas.","£2,750.00",https://www.peterharrington.co.uk/principes-economiques-de-louis-xii-et-du-cardinal-d-amboise-127446.html
"The Bride Stripped Bare by Her Bachelors, Even. A Typographic Version by Richard Hamilton of Marcel Duchamp's Green Box.","DUCHAMP, Marcel - HAMILTON, Richard.","£2,750.00",https://www.peterharrington.co.uk/the-bride-stripped-bare-by-her-bachelors-even-a-typographic-version-by-richard-hamilton-of-marcel-duchamp-s-green-box-151566.html
Principles of Political Economy considered with a view to their practical application.,"MALTHUS, Thomas Robert.","£2,750.00",https://www.peterharrington.co.uk/principles-of-political-economy-considered-with-a-view-to-their-practical-application-148867.html
Lord of the Flies.,"GOLDING, William.","£2,750.00",https://www.peterharrington.co.uk/lord-of-the-flies-164618.html
"Pantologia. A New Cyclopaedia,","GOOD, John Mason; Olinthus Gregory; Newton Bosworth (eds.)","£2,750.00",https://www.peterharrington.co.uk/pantologia-a-new-cyclopaedia-143137.html
The Seven Lady Godivas.,"SEUSS, Dr.","£2,750.00",https://www.peterharrington.co.uk/the-seven-lady-godivas-161567.html
A Tale of Two Cities.,"DICKENS, Charles.","£2,750.00",https://www.peterharrington.co.uk/a-tale-of-two-cities-162301.html
Basic by Isotype.,"NEURATH, Otto.","£2,750.00",https://www.peterharrington.co.uk/basic-by-isotype-166046.html
L'orchestration des couleurs:,"COZANET, Albert, as Jean d'Udine.","£2,750.00",https://www.peterharrington.co.uk/l-orchestration-des-couleurs-157980.html
"Liber octo questionum,","TRITHEMIUS, Johannes.","£2,750.00",https://www.peterharrington.co.uk/liber-octo-questionum-164828.html
Sylva Sylvarum:,"BACON, Francis.","£2,750.00",https://www.peterharrington.co.uk/sylva-sylvarum-165817.html
The Magic Mountain.,"MANN, Thomas.","£2,750.00",https://www.peterharrington.co.uk/the-magic-mountain-166207.html
Indian Currency and Finance.,"KEYNES, John Maynard.","£2,750.00",https://www.peterharrington.co.uk/indian-currency-and-finance-163795.html
"Nouveaux principes d'économie politique,","SIMONDE DE SISMONDI, Jean Charles Léonard.","£2,750.00",https://www.peterharrington.co.uk/nouveaux-principes-d-economie-politique-167694.html
The Power of Movement in Plants.,"DARWIN, Charles & Francis.","£2,750.00",https://www.peterharrington.co.uk/the-power-of-movement-in-plants.html
The Waves.,"WOOLF, Virginia.","£2,750.00",https://www.peterharrington.co.uk/the-waves-169995.html
Cider with Rosie.,"LEE, Laurie.","£2,750.00",
Remains in Verse and Prose.,"HALLAM, Arthur Henry.","£2,650.00",https://www.peterharrington.co.uk/remains-in-verse-and-prose-124112.html
Finanztheoretische Untersuchungen,"WICKSELL, Knut.","£2,650.00",https://www.peterharrington.co.uk/finanztheoretische-untersuchungen-129430.html
"An Account of the Kingdom of Nepaul; being, The Substance of Observations made during a Mission to that Country in the Year 1793.","KIRKPATRICK, William.","£2,650.00",https://www.peterharrington.co.uk/an-account-of-the-kingdom-of-nepaul-being-the-substance-of-observations-made-during-a-mission-to-that-country-in-the-year-1793-124199.html
"Curiositez inouyes sur la sculpture talismanique des Persans, horoscope des Patriarches, et lecture des estoilles.","GAFFAREL, Jacques.","£2,650.00",https://www.peterharrington.co.uk/curiositez-inouyes-sur-la-sculpture-talismanique-des-persans-horoscope-des-patriarches-et-lecture-des-estoilles-158058.html
The Hero of our Days.,"LERMONTOV, Mikhail Yurievitch.","£2,650.00",https://www.peterharrington.co.uk/the-hero-of-our-days-125025.html
"The Wide, Wide World.","WARNER, Susan. WETHERELL, Elizabeth.","£2,650.00",https://www.peterharrington.co.uk/the-wide-wide-world-139641.html
East 100th Street.,"DAVIDSON, Bruce.","£2,600.00",https://www.peterharrington.co.uk/east-100th-street-83505.html
The Letters of Madame De Sévigné.,"SÉVIGNÉ, Marie de Rabutin-Chantal, Marquise de.","£2,500.00",https://www.peterharrington.co.uk/the-letters-of-madame-de-sevigne-139107.html
"Report, together with Minutes of Evidence, and Accounts, from the Select Committee on the High Price of Gold Bullion.",BULLION REPORT.,"£2,500.00",https://www.peterharrington.co.uk/report-together-with-minutes-of-evidence-and-accounts-from-the-select-committee-on-the-high-price-of-gold-bullion-140011.html
The Canterbury Tales.,"CHAUCER, Geoffrey.","£2,500.00",
The Adventures of Oliver Twist;,"DICKENS, Charles.","£2,500.00",https://www.peterharrington.co.uk/the-adventures-of-oliver-twist-139279.html
"Memoirs of Maximilian de Bethune,","LENNOX, Charlotte.","£2,500.00",https://www.peterharrington.co.uk/memoirs-of-maximilian-de-bethune-133228.html
Playback. An Illustrated Memoir.,"BEATLES - MARTIN, George.","£2,500.00",https://www.peterharrington.co.uk/playback-an-illustrated-memoir-136080.html
The Later Ceramic Wares of China.,"HOBSON, Robert Lockhart.","£2,500.00",https://www.peterharrington.co.uk/the-later-ceramic-wares-of-china-121474.html
The Wind in the Willows.,"GRAHAME, Kenneth; BRANSOM, Paul (illus.)","£2,500.00",https://www.peterharrington.co.uk/the-wind-in-the-willows-122601.html
Arthur Rackham's Book of Pictures.,"RACKHAM, Arthur.","£2,500.00",https://www.peterharrington.co.uk/arthur-rackham-s-book-of-pictures-94954.html
Louder and Funnier.,"WODEHOUSE, P. G.","£2,500.00",https://www.peterharrington.co.uk/louder-and-funnier-91641.html
Po gornoi Bukharie. putevye ocherki [In the mountains of Bukhara. Travel Stories].,"NECHAYEV, Alexay Vasilievich.","£2,500.00",https://www.peterharrington.co.uk/po-gornoi-bukharie-putevye-ocherki-in-the-mountains-of-bukhara-travel-stories-110611.html
Kaethe Kollwitz. Griffelkunst und Weltanschauung. Ein kunstgeschichtlicher Beitrag zur Seelen - und Gesellschaftskunde.,"KOLLWITZ, Käthe; KAEMMERER, Ludwig.","£2,500.00",https://www.peterharrington.co.uk/catalog/product/view/id/11228/s/kaethe-kollwitz-griffelkunst-und-weltanschauung-ein-kunstgeschichtlicher-beitrag-zur-seelen-und-gesellschaftskunde-103466/category/5/
War Letters.,"CROSBY, Harry.","£2,500.00",https://www.peterharrington.co.uk/war-letters-153795.html
Waiting for Godot.,"BECKETT, Samuel.","£2,500.00",https://www.peterharrington.co.uk/waiting-for-godot-155120.html
In Patagonia.,"CHATWIN, Bruce.","£2,500.00",https://www.peterharrington.co.uk/in-patagonia-155643.html
The Sháh Námeh of the Persian Poet Firdausí.,"FIRDAWSI, Abu-l-Qasim Mansur.","£2,500.00",https://www.peterharrington.co.uk/the-shah-nameh-of-the-persian-poet-firdausi-155743.html
Hard Times.,"DICKENS, Charles.","£2,500.00",https://www.peterharrington.co.uk/hard-times-159933.html
Howl for Carl Solomon.,"GINSBERG, Allen.","£2,500.00",https://www.peterharrington.co.uk/howl-for-carl-solomon-161424.html
The Works.,"WOOLMAN, John.","£2,500.00",https://www.peterharrington.co.uk/the-works-162546.html
French Cookery Adapted for English Families.,"MILL, John Stuart - CRAWFORD, Frances.","£2,500.00",https://www.peterharrington.co.uk/french-cookery-adapted-for-english-families-140669.html
Scenes from the Life of Cleopatra.,"BUTTS, Mary.","£2,500.00",https://www.peterharrington.co.uk/scenes-from-the-life-of-cleopatra-158617.html
Epitaph for a Spy.,"AMBLER, Eric.","£2,500.00",https://www.peterharrington.co.uk/epitaph-for-a-spy-127401.html
An Inquiry into the Nature and Causes of the Wealth of Nations.,"SMITH, Adam.","£2,500.00",https://www.peterharrington.co.uk/an-inquiry-into-the-nature-and-causes-of-the-wealth-of-nations-131415.html
The End of Elfintown.,"BARLOW, Jane.","£2,500.00",https://www.peterharrington.co.uk/the-end-of-elfintown-152120.html
Alphabet for Adults.,"RAY, Man.","£2,500.00",https://www.peterharrington.co.uk/alphabet-for-adults-153059.html
Drawings.,"FLINT, William Russell.","£2,500.00",https://www.peterharrington.co.uk/drawings-153240.html
Playback. An Illustrated Memoir.,"BEATLES - MARTIN, George.","£2,500.00",https://www.peterharrington.co.uk/playback-an-illustrated-memoir-167181.html
Vanity Fair.,"THACKERAY, William Makepeace.","£2,500.00",https://www.peterharrington.co.uk/vanity-fair-166136.html
You Do Not Have To Love Me.,"COHEN, Leonard.","£2,500.00",https://www.peterharrington.co.uk/you-do-not-have-to-love-me-164723.html
"Narrative of a Journey into Khorasan, in the Years 1821 and 1822.","FRASER, James Baillie.","£2,500.00",https://www.peterharrington.co.uk/narrative-of-a-journey-into-khorasan-in-the-years-1821-and-1822-163898.html
Latter-Day Pamphlets.,"CARLYLE, Thomas.","£2,500.00",https://www.peterharrington.co.uk/latter-day-pamphlets-165074.html
The End of Economic Man:,"DRUCKER, Peter F.","£2,500.00",https://www.peterharrington.co.uk/the-end-of-economic-man-164684.html
"[Vathek.] An Arabian Tale, from an Unpublished Manuscript:","BECKFORD, William; HENLEY, Samuel (trans.)","£2,500.00",https://www.peterharrington.co.uk/vathek-an-arabian-tale-from-an-unpublished-manuscript-164749.html
"Concise Notices of the Indigenous Grasses of Ireland,","MOORE, David.","£2,500.00",https://www.peterharrington.co.uk/concise-notices-of-the-indigenous-grasses-of-ireland-159245.html
De la grammatologie.,"DERRIDA, Jacques.","£2,500.00",https://www.peterharrington.co.uk/de-la-grammatologie-149917.html
L'Écriture et La Différence.,"DERRIDA, Jacques.","£2,500.00",https://www.peterharrington.co.uk/l-ecriture-et-la-difference-149919.html
The Life and Adventures of Nicholas Nickleby.,"DICKENS, Charles.","£2,500.00",https://www.peterharrington.co.uk/the-life-and-adventures-of-nicholas-nickleby-150477.html
Women and Economics.,"GILMAN, Charlotte Perkins.","£2,500.00",https://www.peterharrington.co.uk/women-and-economics-126900.html
Pair of commemorative albums.,GULF AVIATION; LOCKHEED.,"£2,500.00",https://www.peterharrington.co.uk/pair-of-commemorative-albums-163098.html
Escales d'Asie.,"FARRÈRE, Claude, & Charles Fouqueray.","£2,500.00",https://www.peterharrington.co.uk/escales-d-asie-163532.html
Old Possum's Book of Practical Cats.,"ELIOT, T. S.","£2,500.00",https://www.peterharrington.co.uk/old-possum-s-book-of-practical-cats-163721.html
Hidden Faces.,"DALÍ, Salvador.","£2,500.00",https://www.peterharrington.co.uk/hidden-faces-163756.html
Stories from Hans Andersen.,"DULAC, Edmund (illus.); ANDERSEN, Hans Christian.","£2,500.00",https://www.peterharrington.co.uk/stories-from-hans-andersen-154768.html
A Prefect's Uncle.,"WODEHOUSE, P. G.","£2,500.00",https://www.peterharrington.co.uk/a-prefect-s-uncle-168613.html
The Iliad; [together with] The Odyssey.,NONESUCH PRESS: HOMER.,"£2,500.00",https://www.peterharrington.co.uk/the-iliad-together-with-the-odyssey-168508.html
A Portrait of the Artist as a Young Man.,"JOYCE, James.","£2,500.00",https://www.peterharrington.co.uk/a-portrait-of-the-artist-as-a-young-man-168682.html
My African Journey.,"CHURCHILL, Winston S.","£2,500.00",https://www.peterharrington.co.uk/my-african-journey-168975.html
Poems Descriptive of Rural Life and Scenery.,"CLARE, John.","£2,500.00",https://www.peterharrington.co.uk/poems-descriptive-of-rural-life-and-scenery-168559.html
The Power of Movement in Plants.,"DARWIN, Charles & Francis.","£2,500.00",https://www.peterharrington.co.uk/the-power-of-movement-in-plants-167279.html
Birthday Letters.,"HUGHES, Ted.","£2,500.00",https://www.peterharrington.co.uk/birthday-letters.html
The River War.,"CHURCHILL, Winston S.","£2,500.00",https://www.peterharrington.co.uk/the-river-war-170105.html
The Story of the Malakand Field Force.,"CHURCHILL, Winston S.","£2,500.00",https://www.peterharrington.co.uk/the-story-of-the-malakand-field-force-170206.html
Liberalism and the Social Problem.,"CHURCHILL, Winston S.","£2,500.00",https://www.peterharrington.co.uk/liberalism-and-the-social-problem-170291.html
Mathematical Investigations in the Theory of Value and Prices.,"FISHER, Irving.","£2,500.00",https://www.peterharrington.co.uk/mathematical-investigations-in-the-theory-of-value-and-prices-121008.html
"L'arte vetraria distinta in libri sette,","NERI, Antonio.","£2,500.00",https://www.peterharrington.co.uk/l-arte-vetraria-distinta-in-libri-sette-119789.html
Ulozhenie Tumura (The Code of Timur).,"TIMUR, historically known as Tamerlane - OSTROUMOV, Nikolai Petrovich.","£2,500.00",https://www.peterharrington.co.uk/ulozhenie-tumura-the-code-of-timur-109395.html
The Variorum Edition of the Poems.,"YEATS, W. B.","£2,500.00",https://www.peterharrington.co.uk/the-variorum-edition-of-the-poems-112375.html
Picture Ribbons.,"JENKINS, Charles Francis.","£2,500.00",https://www.peterharrington.co.uk/picture-ribbons-102230.html
The Emir of Bokhara and his Country.,"OLUFSEN, Ole.","£2,500.00",https://www.peterharrington.co.uk/the-emir-of-bokhara-and-his-country-104298.html
In Dickens's London.,"DICKENS, Charles - SMITH, F. Hopkinson.","£2,500.00",https://www.peterharrington.co.uk/catalog/product/view/id/4293/s/in-dickens-s-london-75760/category/5/
The Apple Cart: A Political Extravaganza by a Fellow of the Royal Society of Literature.,"SHAW, George Bernard.","£2,500.00",https://www.peterharrington.co.uk/the-apple-cart-a-political-extravaganza-by-a-fellow-of-the-royal-society-of-literature-77523.html
Appointment in Samarra.,"O'HARA, John.","£2,500.00",https://www.peterharrington.co.uk/appointment-in-samarra-86667.html
"Observations on the Passage to India through Egypt,","CAPPER, James.","£2,500.00",https://www.peterharrington.co.uk/observations-on-the-passage-to-india-through-egypt-88377.html
Walks in the City of Canton.,"GRAY, John Henry.","£2,500.00",https://www.peterharrington.co.uk/walks-in-the-city-of-canton-90820.html
The Arctic Navy List;,"MARKHAM, Clements R.","£2,500.00",https://www.peterharrington.co.uk/the-arctic-navy-list-153951.html
"Précis des Arguments contre les Matérialistes,","PINTO, Isaac de.","£2,500.00",https://www.peterharrington.co.uk/precis-des-arguments-contre-les-materialistes-146604.html
The Anniversary Edition.,"FLEMING, Ian.","£2,500.00",https://www.peterharrington.co.uk/the-anniversary-edition-155975.html
Five Years At the Radiation Laboratory.,MIT RADIATION LABORATORY.,"£2,500.00",https://www.peterharrington.co.uk/five-years-at-the-radiation-laboratory-154026.html
In Unknown Arabia.,"CHEESMAN, Robert Ernest.","£2,500.00",https://www.peterharrington.co.uk/in-unknown-arabia-159458.html
"Edle nacktheit in China (""Noble Nudity in China"").","PERCKHAMMER, Heinz von.","£2,500.00",https://www.peterharrington.co.uk/edle-nacktheit-in-china-noble-nudity-in-china-154250.html
De la Division du Travail Social.,"DURKHEIM, Emile.","£2,500.00",https://www.peterharrington.co.uk/de-la-division-du-travail-social-160789.html
The Trumpet-Major.,"HARDY, Thomas.","£2,500.00",https://www.peterharrington.co.uk/the-trumpet-major-160439.html
"A Journey from India to England,","JOHNSON, John.","£2,500.00",https://www.peterharrington.co.uk/a-journey-from-india-to-england-134957.html
"Rapport van de ingenieurs der 2de klasse van de marine H. Cop en J.S. van Veen, betreffende hunne reis door Engeland tot het bezoeken van eenige marine- en particuliere etablissementen van scheepsbouw in 1885.","COP, H. & Jacobus Simon van Veen.","£2,500.00",https://www.peterharrington.co.uk/rapport-van-de-ingenieurs-der-2de-klasse-van-de-marine-h-cop-en-j-s-van-veen-betreffende-hunne-reis-door-engeland-tot-het-bezoeken-van-eenige-marine-en-particuliere-etablissementen-van-scheepsbouw-in-1885-126946.html
"Corporation-Credit,","MURRAY, Robert.","£2,500.00",https://www.peterharrington.co.uk/corporation-credit-135219.html
"Abraham Lincoln, 1809-1858.","BEVERIDGE, Albert J.","£2,500.00",https://www.peterharrington.co.uk/catalog/product/view/id/55968/s/abraham-lincoln-1809-1858-153145/category/5/
The Herball or Generall Historie of Plantes.,"GERARD, John.","£2,500.00",https://www.peterharrington.co.uk/the-herball-or-generall-historie-of-plantes-154133.html
Poems.,"OWEN, Wilfred.","£2,500.00",https://www.peterharrington.co.uk/poems-131130.html
Two on a Tower.,"HARDY, Thomas.","£2,500.00",https://www.peterharrington.co.uk/two-on-a-tower-160483.html
Music for Chameleons.,"CAPOTE, Truman.","£2,500.00",https://www.peterharrington.co.uk/music-for-chameleons-161430.html
Wolf Hall.,"MANTEL, Hilary.","£2,500.00",https://www.peterharrington.co.uk/wolf-hall-162378.html
The Orange Fairy Book.,"LANG, Andrew (ed.).","£2,500.00",https://www.peterharrington.co.uk/the-orange-fairy-book-143082.html
Politische Versuche.,"HUME, David.","£2,500.00",https://www.peterharrington.co.uk/politische-versuche-147028.html
"Travels in Europe, Asia and Africa;","SMITH, Adam - MACINTOSH, William.","£2,500.00",https://www.peterharrington.co.uk/travels-in-europe-asia-and-africa-143496.html
"The Costume of the Russian Empire,","ALEXANDER, William.","£2,500.00",https://www.peterharrington.co.uk/the-costume-of-the-russian-empire-150444.html
Hell upon Earth: or the Town in an Uproar.,LONDON.,"£2,500.00",https://www.peterharrington.co.uk/hell-upon-earth-or-the-town-in-an-uproar-120635.html
An Inquiry into the Nature and Causes of the Wealth of Nations.,"SMITH, Adam.","£2,500.00",https://www.peterharrington.co.uk/an-inquiry-into-the-nature-and-causes-of-the-wealth-of-nations-162442.html
Sunday Under Three Heads.,"DICKENS, Charles.","£2,500.00",https://www.peterharrington.co.uk/sunday-under-three-heads-162571.html
Sketches by Boz.,"DICKENS, Charles.","£2,500.00",https://www.peterharrington.co.uk/sketches-by-boz-162578.html
Orlando Furioso.,"ARIOSTO, Ludovico.","£2,500.00",https://www.peterharrington.co.uk/orlando-furioso-162219.html
Vigils.,"SASSOON, Siegfried.","£2,500.00",https://www.peterharrington.co.uk/vigils-164226.html
Watercolours.,"KING CHARLES III, as Prince of Wales.","£2,500.00",https://www.peterharrington.co.uk/watercolours-164603.html
Our Mutual Friend.,"DICKENS, Charles.","£2,500.00",https://www.peterharrington.co.uk/our-mutual-friend-162603.html
[Auction Catalogue:] The Tales of Beedle the Bard.,"ROWLING, J. K.","£2,500.00",https://www.peterharrington.co.uk/auction-catalogue-the-tales-of-beedle-the-bard-164719.html
"Yieger's Cabinet. Spiritual Vampirism: The History of Etherial Softdown,","WEBBER, Charles Wilkins.","£2,500.00",https://www.peterharrington.co.uk/yieger-s-cabinet-spiritual-vampirism-the-history-of-etherial-softdown-163834.html
On the Road to Khiva.,"KER, David.","£2,500.00",https://www.peterharrington.co.uk/on-the-road-to-khiva-164067.html
"Concert for George. The Royal Albert Hall, London. November 29th 2002.","BEATLES - HARRISON, George.","£2,500.00",https://www.peterharrington.co.uk/concert-for-george-the-royal-albert-hall-london-november-29th-2002-165960.html
Tales Told of Shem and Shaun.,"JOYCE, James.","£2,500.00",https://www.peterharrington.co.uk/tales-told-of-shem-and-shaun-166499.html
"The History of a Voyage to the Moon, with an Account of the Adventurers' Subsequent Discoveries.","COWEN, H.","£2,500.00",https://www.peterharrington.co.uk/the-history-of-a-voyage-to-the-moon-with-an-account-of-the-adventurers-subsequent-discoveries-165150.html
Résultats de l'application du plan quinquennal pour la reconstruction économique de l'URSS.,SOVIET UNION.,"£2,500.00",https://www.peterharrington.co.uk/resultats-de-l-application-du-plan-quinquennal-pour-la-reconstruction-economique-de-l-urss-166153.html
Now These Days Are Gone.,"BEATLES - PETO, Michael.","£2,500.00",https://www.peterharrington.co.uk/now-these-days-are-gone-167179.html
The Reign of George III from his Accession to the Throne October 25th 1760 to the Present Period.,GEORGE III.,"£2,500.00",https://www.peterharrington.co.uk/the-reign-of-george-iii-from-his-accession-to-the-throne-october-25th-1760-to-the-present-period-166817.html
Bridget Riley: The Complete Paintings 1946 - 2017.,"RILEY, Bridget.","£2,500.00",https://www.peterharrington.co.uk/bridget-riley-the-complete-paintings-1946-2017-168240.html
The Argonautics.,APOLLONIUS RHODIUS.,"£2,500.00",https://www.peterharrington.co.uk/the-argonautics-167159.html
Exposition de la théorie des chances et des probabilités.,"COURNOT, Antoine Augustin.","£2,500.00",https://www.peterharrington.co.uk/exposition-de-la-theorie-des-chances-et-des-probabilites-163804.html
"A Collection of above Three Hundred Receipts in Cookery, Physick and Surgery;","KETTILBY, Mary.","£2,500.00",https://www.peterharrington.co.uk/a-collection-of-above-three-hundred-receipts-in-cookery-physick-and-surgery-165521.html
The Complete Angler:,"WALTON, Izaak, & Charles Cotton.","£2,500.00",https://www.peterharrington.co.uk/the-complete-angler-167628.html
The Giraffe and the Pelly and Me.,"DAHL, Roald.","£2,500.00",https://www.peterharrington.co.uk/the-giraffe-and-the-pelly-and-me-167841.html
The Theory of Moral Sentiments;,"SMITH, Adam.","£2,500.00",https://www.peterharrington.co.uk/the-theory-of-moral-sentiments-166226.html
"Report of Sir Moses Montefiore, Bart., on his Mission to the Holy Land, 5626-1866.","MONTEFIORE, Sir Moses.","£2,500.00",https://www.peterharrington.co.uk/report-of-sir-moses-montefiore-bart-on-his-mission-to-the-holy-land-5626-1866-151465.html
"The Formation of Vegetable Mould, through the Action of Worms, with Observations on their Habits.","DARWIN, Charles.","£2,500.00",https://www.peterharrington.co.uk/the-formation-of-vegetable-mould-through-the-action-of-worms-with-observations-on-their-habits-167309.html
The Story of the Malakand Field Force.,"CHURCHILL, Winston S.","£2,500.00",https://www.peterharrington.co.uk/the-story-of-the-malakand-field-force-170209.html
My Friend Mr Leakey.,"HALDANE, J. B. S.","£2,500.00",https://www.peterharrington.co.uk/my-friend-mr-leakey-134918.html
Sidelights. Being an Official Series of Caricature Portraits.,"SACRÉ, Lester Howard.","£2,500.00",https://www.peterharrington.co.uk/sidelights-being-an-official-series-of-caricature-portraits-136132.html
"Tours in Upper India, and in Parts of the Himalaya Mountains;","ARCHER, Edward Caulfield.","£2,500.00",https://www.peterharrington.co.uk/tours-in-upper-india-and-in-parts-of-the-himalaya-mountains-107000.html
Sketch of Mairwara;,"DIXON, Charles George.","£2,500.00",https://www.peterharrington.co.uk/sketch-of-mairwara-110460.html
Little Brother and Little Sister and Other Tales.,"RACKHAM, Arthur (illus.); GRIMM, Jacob & Wilhelm.","£2,500.00",https://www.peterharrington.co.uk/little-brother-and-little-sister-and-other-tales-113288.html
Les Nègres.,"GENET, Jean.","£2,500.00",https://www.peterharrington.co.uk/les-negres-68103.html
Cashel Byron's Profession. A Novel.,"SHAW, George Bernard.","£2,500.00",https://www.peterharrington.co.uk/cashel-byron-s-profession-a-novel-73696.html
Paris mortel.,"KEUKEN, Joan van der.","£2,500.00",https://www.peterharrington.co.uk/paris-mortel-76493.html
The Reign of George VI.,FUTURE WORLD NOVEL.,"£2,500.00",https://www.peterharrington.co.uk/the-reign-of-george-vi-87375.html
The Rose Tattoo.,"WILLIAMS, Tennessee.","£2,500.00",https://www.peterharrington.co.uk/the-rose-tattoo-90192.html
